"id","sender_id","type_name","timestamp","intent_name","action_name","data"
71,"d45ccb3c39f34755bed2f8533553f6ef","bot","1692084776.8813288",NULL,NULL,"{""event"": ""bot"", ""timestamp"": 1692084776.8813288, ""metadata"": {""model_id"": ""773eff74544b45e495973f476206cc1b"", ""assistant_id"": ""concert_bot""}, ""text"": ""Big Arena, Rock Cellar"", ""data"": {""elements"": null, ""quick_replies"": null, ""buttons"": null, ""attachment"": null, ""image"": null, ""custom"": null}}"
72,"d45ccb3c39f34755bed2f8533553f6ef","slot","1692084776.88133",NULL,"venues","{""event"": ""slot"", ""timestamp"": 1692084776.88133, ""metadata"": {""model_id"": ""773eff74544b45e495973f476206cc1b"", ""assistant_id"": ""concert_bot""}, ""name"": ""venues"", ""value"": [{""name"": ""Big Arena"", ""reviews"": 4.5}, {""name"": ""Rock Cellar"", ""reviews"": 5.0}]}"
73,"d45ccb3c39f34755bed2f8533553f6ef","action","1692084776.887713",NULL,"action_listen","{""event"": ""action"", ""timestamp"": 1692084776.887713, ""metadata"": {""model_id"": ""773eff74544b45e495973f476206cc1b"", ""assistant_id"": ""concert_bot""}, ""name"": ""action_listen"", ""policy"": ""TEDPolicy"", ""confidence"": 0.9998490810394287, ""action_text"": null, ""hide_rule_turn"": false}"
74,"d45ccb3c39f34755bed2f8533553f6ef","user","1692084874.365567","search_concerts",NULL,"{""event"": ""user"", ""timestamp"": 1692084874.365567, ""metadata"": {""model_id"": ""773eff74544b45e495973f476206cc1b"", ""assistant_id"": ""concert_bot""}, ""text"": ""Find me some concerts"", ""parse_data"": {""intent"": {""name"": ""search_concerts"", ""confidence"": 0.995614767074585}, ""entities"": [], ""text"": ""Find me some concerts"", ""message_id"": ""02d2df43629048a0a4837efe8331e3e9"", ""metadata"": {}, ""text_tokens"": [[0, 4], [5, 7], [8, 12], [13, 21]], ""intent_ranking"": [{""name"": ""search_concerts"", ""confidence"": 0.995614767074585}, {""name"": ""search_venues"", ""confidence"": 0.002188681857660413}, {""name"": ""deny"", ""confidence"": 0.0009422345319762826}, {""name"": ""goodbye"", ""confidence"": 0.0005774671444669366}, {""name"": ""affirm"", ""confidence"": 0.00027563594630919397}, {""name"": ""compare_reviews"", ""confidence"": 0.0002722963981796056}, {""name"": ""how_to_get_started"", ""confidence"": 0.0001026151585392654}, {""name"": ""thankyou"", ""confidence"": 1.8395885490463115e-05}, {""name"": ""greet"", ""confidence"": 7.873214599385392e-06}]}, ""input_channel"": ""cmdline"", ""message_id"": ""02d2df43629048a0a4837efe8331e3e9""}"
75,"d45ccb3c39f34755bed2f8533553f6ef","user_featurization","1692084874.410111",NULL,NULL,"{""event"": ""user_featurization"", ""timestamp"": 1692084874.410111, ""metadata"": {""model_id"": ""773eff74544b45e495973f476206cc1b"", ""assistant_id"": ""concert_bot""}, ""use_text_for_featurization"": false}"
76,"d45ccb3c39f34755bed2f8533553f6ef","action","1692084874.4101288",NULL,"action_search_concerts","{""event"": ""action"", ""timestamp"": 1692084874.4101288, ""metadata"": {""model_id"": ""773eff74544b45e495973f476206cc1b"", ""assistant_id"": ""concert_bot""}, ""name"": ""action_search_concerts"", ""policy"": ""TEDPolicy"", ""confidence"": 0.9989169836044312, ""action_text"": null, ""hide_rule_turn"": false}"
77,"d45ccb3c39f34755bed2f8533553f6ef","bot","1692084874.410182",NULL,NULL,"{""event"": ""bot"", ""timestamp"": 1692084874.410182, ""metadata"": {""model_id"": ""773eff74544b45e495973f476206cc1b"", ""assistant_id"": ""concert_bot""}, ""text"": ""Foo Fighters, Katy Perry"", ""data"": {""elements"": null, ""quick_replies"": null, ""buttons"": null, ""attachment"": null, ""image"": null, ""custom"": null}}"
78,"d45ccb3c39f34755bed2f8533553f6ef","slot","1692084874.410186",NULL,"concerts","{""event"": ""slot"", ""timestamp"": 1692084874.410186, ""metadata"": {""model_id"": ""773eff74544b45e495973f476206cc1b"", ""assistant_id"": ""concert_bot""}, ""name"": ""concerts"", ""value"": [{""artist"": ""Foo Fighters"", ""reviews"": 4.5}, {""artist"": ""Katy Perry"", ""reviews"": 5.0}]}"
79,"d45ccb3c39f34755bed2f8533553f6ef","action","1692084874.416595",NULL,"action_listen","{""event"": ""action"", ""timestamp"": 1692084874.416595, ""metadata"": {""model_id"": ""773eff74544b45e495973f476206cc1b"", ""assistant_id"": ""concert_bot""}, ""name"": ""action_listen"", ""policy"": ""TEDPolicy"", ""confidence"": 0.9997488856315613, ""action_text"": null, ""hide_rule_turn"": false}"
80,"d45ccb3c39f34755bed2f8533553f6ef","user","1692085858.935178","compare_reviews",NULL,"{""event"": ""user"", ""timestamp"": 1692085858.935178, ""metadata"": {""model_id"": ""773eff74544b45e495973f476206cc1b"", ""assistant_id"": ""concert_bot""}, ""text"": ""show me a comparison of the reviews"", ""parse_data"": {""intent"": {""name"": ""compare_reviews"", ""confidence"": 0.9955611228942871}, ""entities"": [], ""text"": ""show me a comparison of the reviews"", ""message_id"": ""eb43c3d2ea2141b5a74ab2b68e874332"", ""metadata"": {}, ""text_tokens"": [[0, 4], [5, 7], [8, 9], [10, 20], [21, 23], [24, 27], [28, 35]], ""intent_ranking"": [{""name"": ""compare_reviews"", ""confidence"": 0.9955611228942871}, {""name"": ""search_venues"", ""confidence"": 0.003680825000628829}, {""name"": ""how_to_get_started"", ""confidence"": 0.0003399275301489979}, {""name"": ""affirm"", ""confidence"": 0.00016830136883072555}, {""name"": ""search_concerts"", ""confidence"": 0.00014829162682872266}, {""name"": ""goodbye"", ""confidence"": 7.063922384986654e-05}, {""name"": ""deny"", ""confidence"": 2.588128154457081e-05}, {""name"": ""greet"", ""confidence"": 3.1971903808880597e-06}, {""name"": ""thankyou"", ""confidence"": 1.7288322169406456e-06}]}, ""input_channel"": ""cmdline"", ""message_id"": ""eb43c3d2ea2141b5a74ab2b68e874332""}"
81,"d45ccb3c39f34755bed2f8533553f6ef","user_featurization","1692085858.980264",NULL,NULL,"{""event"": ""user_featurization"", ""timestamp"": 1692085858.980264, ""metadata"": {""model_id"": ""773eff74544b45e495973f476206cc1b"", ""assistant_id"": ""concert_bot""}, ""use_text_for_featurization"": false}"
83,"d45ccb3c39f34755bed2f8533553f6ef","bot","1692085858.980316",NULL,NULL,"{""event"": ""bot"", ""timestamp"": 1692085858.980316, ""metadata"": {""model_id"": ""773eff74544b45e495973f476206cc1b"", ""assistant_id"": ""concert_bot""}, ""text"": ""concerts from slots: [{'artist': 'Foo Fighters', 'reviews': 4.5}, {'artist': 'Katy Perry', 'reviews': 5.0}]"", ""data"": {""elements"": null, ""quick_replies"": null, ""buttons"": null, ""attachment"": null, ""image"": null, ""custom"": null}}"
84,"d45ccb3c39f34755bed2f8533553f6ef","action","1692085858.986809",NULL,"action_listen","{""event"": ""action"", ""timestamp"": 1692085858.986809, ""metadata"": {""model_id"": ""773eff74544b45e495973f476206cc1b"", ""assistant_id"": ""concert_bot""}, ""name"": ""action_listen"", ""policy"": ""TEDPolicy"", ""confidence"": 0.9998586177825928, ""action_text"": null, ""hide_rule_turn"": false}"
